CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION_LOCAL,DEMARCACION_LOCAL,TIPO_DE_ELECCION,NOMBRE_PARTICIPANTE,NUMERO_LISTA,CANDIDATO,SEXO_CANDIDATO,RUTA_CONSTANCIA,PARTIDO
,10,DURANGO,,,1,CANATLAN,,,PRES_MUN,PVEM_PT_MORENA_RSPD,,MA. DE LOS ÁNGELES ROJAS RIVERA,2,,PVEM
,10,DURANGO,,,1,CANATLAN,,,SIND,PVEM_PT_MORENA_RSPD,,JUAN ESTEBAN ZAMORA RAMÍREZ,1,,MORENA
,10,DURANGO,,,1,CANATLAN,,,REG_RP,PVEM_PT_MORENA_RSPD,,ANDRÉS VÁSQUEZ GURROLA,1,,PVEM
,10,DURANGO,,,1,CANATLAN,,,REG_RP,PVEM_PT_MORENA_RSPD,,ORLANDO LORENZO GARDEA HERNÁNDEZ,1,,PVEM
,10,DURANGO,,,1,CANATLAN,,,REG_RP,PVEM_PT_MORENA_RSPD,,CHEYENNE SIMONE AYALA AGUILAR,2,,PVEM
,10,DURANGO,,,1,CANATLAN,,,REG_RP,PAN_PRI_PRD,,MAGNOLIA GUADALUPE UNZUETA SANDOVAL,2,,PAN
,10,DURANGO,,,1,CANATLAN,,,REG_RP,PAN_PRI_PRD,,LUIS FELIPE ORTIZ NIEVES,1,,PAN
,10,DURANGO,,,1,CANATLAN,,,REG_RP,PAN_PRI_PRD,,JOSÉ GUADALUPE VALENZUELA ANDRADE,1,,PAN
,10,DURANGO,,,1,CANATLAN,,,REG_RP,PVEM_PT_MORENA_RSPD,,GLORIA IRENE SOTO VILLASEÑOR,2,,MORENA
,10,DURANGO,,,1,CANATLAN,,,REG_RP,PAN_PRI_PRD,,ANA MARÍA DUARTE ANDRADE,2,,PRI
,10,DURANGO,,,1,CANATLAN,,,REG_RP,MC,,YARELI ALEJANDRA ORTIZ MUÑOZ,2,,MC
,10,DURANGO,,,2,CANELAS,,,PRES_MUN,PVEM_PT_MORENA_RSPD,,YAZMIN ARRIETA VIZCARRA,2,,MORENA
,10,DURANGO,,,2,CANELAS,,,SIND,PVEM_PT_MORENA_RSPD,,DENY YUDIEL GONZALEZ CRUZ,1,,MORENA
,10,DURANGO,,,2,CANELAS,,,REG_RP,PVEM_PT_MORENA_RSPD,,DIANA LIZBETH HERNÁNDEZ CRUZ,2,,MORENA
,10,DURANGO,,,2,CANELAS,,,REG_RP,PVEM_PT_MORENA_RSPD,,EDEL FELIBERTO NEVÁREZ ALANIS,1,,MORENA
,10,DURANGO,,,2,CANELAS,,,REG_RP,PVEM_PT_MORENA_RSPD,,AMPARO HERNÁNDEZ SICAIROS,2,,MORENA
,10,DURANGO,,,2,CANELAS,,,REG_RP,PVEM_PT_MORENA_RSPD,,JOSÉ VIRGINIO HERMOSILLO BELTRÁN,1,,MORENA
,10,DURANGO,,,2,CANELAS,,,REG_RP,PAN,,FÉLIX REGALADO GARCIA,1,,PAN
,10,DURANGO,,,2,CANELAS,,,REG_RP,PAN,,MARÍA DEL CARMEN REYES FÉLIX,2,,PAN
,10,DURANGO,,,2,CANELAS,,,REG_RP,PRI,,ELIZABETH JIMÉNEZ ZAVALA,2,,PRI
,10,DURANGO,,,3,CONETO DE COMONFORT,,,PRES_MUN,PAN_PRI_PRD,,GERINO MORALES ARREOLA,1,,PRD
,10,DURANGO,,,3,CONETO DE COMONFORT,,,SIND,PAN_PRI_PRD,,ADRIANA ALDACO LÓPEZ,2,,PRI
,10,DURANGO,,,3,CONETO DE COMONFORT,,,REG_RP,PVEM_PT_MORENA_RSPD,,MARLENY SOTO QUIÑONES,2,,MORENA
,10,DURANGO,,,3,CONETO DE COMONFORT,,,REG_RP,PVEM_PT_MORENA_RSPD,,ALEJANDRO MEDINA IBÁÑEZ,1,,MORENA
,10,DURANGO,,,3,CONETO DE COMONFORT,,,REG_RP,PVEM_PT_MORENA_RSPD,,ELVIA LUZ CAZARES IBÁÑEZ,2,,MORENA
,10,DURANGO,,,3,CONETO DE COMONFORT,,,REG_RP,PAN_PRI_PRD,,JOSÉ MATÍAS CARRERA LÓPEZ,1,,PRD
,10,DURANGO,,,3,CONETO DE COMONFORT,,,REG_RP,PAN_PRI_PRD,,JOSÉ DE LA LUZ RAMOS MARTÍNEZ,1,,PRD
,10,DURANGO,,,3,CONETO DE COMONFORT,,,REG_RP,PAN_PRI_PRD,,FERNANDO ARREOLA FIERRO,1,,PRI
,10,DURANGO,,,3,CONETO DE COMONFORT,,,REG_RP,PAN_PRI_PRD,,MARÍA CANDELARIA ORTEGA HERNÁNDEZ,2,,PAN
,10,DURANGO,,,4,CUENCAME,,,PRES_MUN,PVEM_PT_MORENA_RSPD,,NORMA ELIZABETH SOTELO OCHOA,2,,MORENA
,10,DURANGO,,,4,CUENCAME,,,SIND,PVEM_PT_MORENA_RSPD,,ISMAEL ESTRADA GARCÍA,1,,PVEM
,10,DURANGO,,,4,CUENCAME,,,REG_RP,PVEM_PT_MORENA_RSPD,,GABRIEL HERNÁNDEZ SANDOVAL,1,,MORENA
,10,DURANGO,,,4,CUENCAME,,,REG_RP,PVEM_PT_MORENA_RSPD,,MARÍA DE LOURDES CORONA CASTREJÓN,2,,MORENA
,10,DURANGO,,,4,CUENCAME,,,REG_RP,PVEM_PT_MORENA_RSPD,,SERGIO ANTE RAMÍREZ,1,,MORENA
,10,DURANGO,,,4,CUENCAME,,,REG_RP,PAN_PRI_PRD,,MARCELA ROSALES,2,,PRI
,10,DURANGO,,,4,CUENCAME,,,REG_RP,PAN_PRI_PRD,,ADÁN MORENO CASTRO,1,,PRI
,10,DURANGO,,,4,CUENCAME,,,REG_RP,PAN_PRI_PRD,,MA. CRISTINA FAVELA ANTE,2,,PRI
,10,DURANGO,,,4,CUENCAME,,,REG_RP,PVEM_PT_MORENA_RSPD,,LUCILA FLORES SÁNCHEZ,2,,PVEM
,10,DURANGO,,,4,CUENCAME,,,REG_RP,PAN_PRI_PRD,,ENRIQUE IVÁN SIFUENTES MACHADO,1,,PAN
,10,DURANGO,,,4,CUENCAME,,,REG_RP,PAN_PRI_PRD,,ESTELA ESPINOSA MORENO,2,,PRD
,10,DURANGO,,,5,DURANGO,,,PRES_MUN,PAN_PRI_PRD,,JOSÉ ANTONIO OCHOA RODRÍGUEZ,1,,PAN
,10,DURANGO,,,5,DURANGO,,,SIND,PAN_PRI_PRD,,ALICIA GUADALUPE GAMBOA MARTÍNEZ,2,,PRI
,10,DURANGO,,,5,DURANGO,,,REG_RP,PAN_PRI_PRD,,JESÚS HUMBERTO SANTANA GUERRERO,1,,PRI
,10,DURANGO,,,5,DURANGO,,,REG_RP,PAN_PRI_PRD,,FÁTIMA DEL ROSARIO GONZÁLEZ HUIZAR,2,,PRI
,10,DURANGO,,,5,DURANGO,,,REG_RP,PAN_PRI_PRD,,JOSÉ ANTONIO MORALES GUZMÁN,1,,PRI
,10,DURANGO,,,5,DURANGO,,,REG_RP,PAN_PRI_PRD,,PEDRO SILERIO GARCÍA,1,,PRI
,10,DURANGO,,,5,DURANGO,,,REG_RP,PAN_PRI_PRD,,ARLINA ADAME CORREA,2,,PRI
,10,DURANGO,,,5,DURANGO,,,REG_RP,PAN_PRI_PRD,,SILVIA VERÓNICA TERRONES ROMERO,2,,PAN
,10,DURANGO,,,5,DURANGO,,,REG_RP,PAN_PRI_PRD,,MANUEL DE LA PEÑA DE LA PARRA,1,,PAN
,10,DURANGO,,,5,DURANGO,,,REG_RP,PAN_PRI_PRD,,MARÍA ELENA GONZÁLEZ RIVERA,2,,PAN
,10,DURANGO,,,5,DURANGO,,,REG_RP,PAN_PRI_PRD,,GABRIELA VÁZQUEZ CHACÓN,2,,PAN
,10,DURANGO,,,5,DURANGO,,,REG_RP,PVEM_PT_MORENA_RSPD,,CYNTHIA MONTSERRAT HERNÁNDEZ QUIÑONES,2,,MORENA
,10,DURANGO,,,5,DURANGO,,,REG_RP,PVEM_PT_MORENA_RSPD,,JORGE SILVERIO ÁLVAREZ ÁVILA,1,,MORENA
,10,DURANGO,,,5,DURANGO,,,REG_RP,PVEM_PT_MORENA_RSPD,,JOSÉ IGNACIO FUENTES MEDINA,1,,MORENA
,10,DURANGO,,,5,DURANGO,,,REG_RP,MC,,MARÍA MARTHA PALENCIA NÚÑEZ,2,,MC
,10,DURANGO,,,5,DURANGO,,,REG_RP,MC,,JOSÉ ALFREDO VARELA PACHECO,1,,MC
,10,DURANGO,,,5,DURANGO,,,REG_RP,MC,,MARÍA GUADALUPE DE LA PARRA REYES,2,,MC
,10,DURANGO,,,5,DURANGO,,,REG_RP,PVEM_PT_MORENA_RSPD,,ALFONSO PRIMITIVO RÍOS VÁZQUEZ,1,,PT
,10,DURANGO,,,5,DURANGO,,,REG_RP,PVEM_PT_MORENA_RSPD,,CLAUDIA JULIETA DOMÍGUEZ ESPINOZA,2,,PT
,10,DURANGO,,,6,SIMON BOLIVAR,,,PRES_MUN,PRI,,SILVIA RANGEL ORONA,2,,PRI
,10,DURANGO,,,6,SIMON BOLIVAR,,,SIND,PRI,,ALEJANDRO REYES CASTRO,1,,PRI
,10,DURANGO,,,6,SIMON BOLIVAR,,,REG_RP,PRI,,MA TERESA DE JESUS CARDOZA VIZCARRA,2,,PRI
,10,DURANGO,,,6,SIMON BOLIVAR,,,REG_RP,PRI,,JUAN RENE RANGEL GALLEGOS,1,,PRI
,10,DURANGO,,,6,SIMON BOLIVAR,,,REG_RP,PRI,,GRACIELA AMADOR MESTA,2,,PRI
,10,DURANGO,,,6,SIMON BOLIVAR,,,REG_RP,PAN,,ERIC MARTÍNEZ CHAVARRIA,1,,PAN
,10,DURANGO,,,6,SIMON BOLIVAR,,,REG_RP,PAN,,CLAUDIA GÓMEZ LÓPEZ,2,,PAN
,10,DURANGO,,,6,SIMON BOLIVAR,,,REG_RP,PVEM_PT_MORENA_RSPD,,BLANCA ESTELA MONTELONGO PÉREZ,2,,MORENA
,10,DURANGO,,,6,SIMON BOLIVAR,,,REG_RP,PVEM_PT_MORENA_RSPD,,JUAN IGNACIO ÁVALOS REZA,1,,MORENA
,10,DURANGO,,,7,GOMEZ PALACIO,,,PRES_MUN,PAN_PRI_PRD,,JUANA LETICIA HERRERA ALE,2,,PRI
,10,DURANGO,,,7,GOMEZ PALACIO,,,SIND,PAN_PRI_PRD,,JAIME ALONSO AGUILERA GARCÍA,1,,PAN
,10,DURANGO,,,7,GOMEZ PALACIO,,,REG_RP,PAN_PRI_PRD,,CLAUDIA ELENA GALÁN ENCERRADO,2,,PRI
,10,DURANGO,,,7,GOMEZ PALACIO,,,REG_RP,PAN_PRI_PRD,,MICAELA VALENZUELA GUERRERO,2,,PRI
,10,DURANGO,,,7,GOMEZ PALACIO,,,REG_RP,PAN_PRI_PRD,,LORENZO CHRISTIAN RICARDO LUCIO MIJARES,1,,PRI
,10,DURANGO,,,7,GOMEZ PALACIO,,,REG_RP,PAN_PRI_PRD,,DANIEL SANTOYO GARCÍA,1,,PRI
,10,DURANGO,,,7,GOMEZ PALACIO,,,REG_RP,PAN_PRI_PRD,,MARÍA GUADALUPE MAYELA HERMOSILLO CASTRUITA,2,,PRI
,10,DURANGO,,,7,GOMEZ PALACIO,,,REG_RP,PAN_PRI_PRD,,JOSÉ DE JESÚS HURTADO ORTIZ,1,,PRI
,10,DURANGO,,,7,GOMEZ PALACIO,,,REG_RP,PAN_PRI_PRD,,JOSÉ EFREN PEÑA DEL RÍO,1,,PRI
,10,DURANGO,,,7,GOMEZ PALACIO,,,REG_RP,PAN_PRI_PRD,,MARTHA ELENA ARAGÓN GÓMEZ,2,,PRI
,10,DURANGO,,,7,GOMEZ PALACIO,,,REG_RP,PVEM_PT_MORENA_RSPD,,MARÍA GUADALUPE GARCÍA ROSAS,2,,MORENA
,10,DURANGO,,,7,GOMEZ PALACIO,,,REG_RP,PVEM_PT_MORENA_RSPD,,CÉSAR YAHIR VITELA GARCÍA,1,,MORENA
,10,DURANGO,,,7,GOMEZ PALACIO,,,REG_RP,PVEM_PT_MORENA_RSPD,,GUADALUPE SÁNCHEZ TOSTADO,2,,MORENA
,10,DURANGO,,,7,GOMEZ PALACIO,,,REG_RP,PVEM_PT_MORENA_RSPD,,ARMANDO NAVARRO GUTIÉRREZ,1,,MORENA
,10,DURANGO,,,7,GOMEZ PALACIO,,,REG_RP,PVEM_PT_MORENA_RSPD,,MA. ELDA NEVÁREZ FLORES,2,,MORENA
,10,DURANGO,,,7,GOMEZ PALACIO,,,REG_RP,PVEM_PT_MORENA_RSPD,,MAXIMILIANO OLVERA CORENO,1,,MORENA
,10,DURANGO,,,7,GOMEZ PALACIO,,,REG_RP,PAN_PRI_PRD,,UVALDO NÁJERA GANDARILLA,1,,PAN
,10,DURANGO,,,8,GUADALUPE VICTORIA,,,PRES_MUN,PAN_PRI_PRD,,DAVID RAMOS ZEPEDA,1,,PRD
,10,DURANGO,,,8,GUADALUPE VICTORIA,,,SIND,PAN_PRI_PRD,,IVONNE AYALA RIVERA,2,,PRI
,10,DURANGO,,,8,GUADALUPE VICTORIA,,,REG_RP,PVEM_PT_MORENA_RSPD,,VÍCTOR YADIR JUÁREZ VILLARREAL,1,,PVEM
,10,DURANGO,,,8,GUADALUPE VICTORIA,,,REG_RP,PVEM_PT_MORENA_RSPD,,JOSEFINA MENDOZA MENDOZA,2,,PVEM
,10,DURANGO,,,8,GUADALUPE VICTORIA,,,REG_RP,PVEM_PT_MORENA_RSPD,,ADRIAN REYES CALDERÓN,1,,PVEM
,10,DURANGO,,,8,GUADALUPE VICTORIA,,,REG_RP,PAN_PRI_PRD,,ANACLETA MANZANERA VALENZUELA,2,,PRD
,10,DURANGO,,,8,GUADALUPE VICTORIA,,,REG_RP,PAN_PRI_PRD,,ALEJANDRA DEL ROCÍO LUGO CHÁIREZ,2,,PRD
,10,DURANGO,,,8,GUADALUPE VICTORIA,,,REG_RP,PAN_PRI_PRD,,ELIDA DEMETRIA MONTELONGO BORJAS,2,,PRI
,10,DURANGO,,,8,GUADALUPE VICTORIA,,,REG_RP,PAN_PRI_PRD,,MIGUEL TERRAZAS VILLARREAL,1,,PRI
,10,DURANGO,,,8,GUADALUPE VICTORIA,,,REG_RP,PVEM_PT_MORENA_RSPD,,CARLOS JONATHAN AGUILAR LÓPEZ,1,,MORENA
,10,DURANGO,,,8,GUADALUPE VICTORIA,,,REG_RP,PAN_PRI_PRD,,MARIO ALBERTO RETANA PINTOR,1,,PAN
,10,DURANGO,,,9,GUANACEVI,,,PRES_MUN,PRI,,RAMÓN MANUEL SALAZAR CELIS,1,,PRI
,10,DURANGO,,,9,GUANACEVI,,,SIND,PRI,,BRICEIDA SARAHÍ MELENDEZ BARRAZA,2,,PRI
,10,DURANGO,,,9,GUANACEVI,,,REG_RP,PRI,,GALDINO LUNA ARZOLA,1,,PRI
,10,DURANGO,,,9,GUANACEVI,,,REG_RP,PRI,,DIANA JULIETA PÉREZ ESPARZA,2,,PRI
,10,DURANGO,,,9,GUANACEVI,,,REG_RP,PRI,,ARNOLDO VALTIERREZ SALGADO,1,,PRI
,10,DURANGO,,,9,GUANACEVI,,,REG_RP,PRI,,GUADALUPE PAYÁN AGUAYO,2,,PRI
,10,DURANGO,,,9,GUANACEVI,,,REG_RP,PRI,,ERNESTO UZUETA SALAZAR,1,,PRI
,10,DURANGO,,,9,GUANACEVI,,,REG_RP,MORENA,,CHRISTIAN VANESSA ARZOLA LUNA,2,,MORENA
,10,DURANGO,,,9,GUANACEVI,,,REG_RP,PAN,,ROSA ISELA TRUJILLO SERRANO,2,,PAN
,10,DURANGO,,,10,HIDALGO,,,PRES_MUN,PRD,,JOSE LUIS COVARRUBIAS FAUDOA,1,,PRD
,10,DURANGO,,,10,HIDALGO,,,SIND,PRD,,MARÍA GUADALUPE ARCINIEGA CENICEROS,2,,PRD
,10,DURANGO,,,10,HIDALGO,,,REG_RP,PRD,,JESÚS MANUEL MACÍAS SALCEDO,1,,PRD
,10,DURANGO,,,10,HIDALGO,,,REG_RP,PRD,,MARÍA SABINA ROSALES ROSALES,2,,PRD
,10,DURANGO,,,10,HIDALGO,,,REG_RP,PRD,,MARTÍN RUBIO REYES,1,,PRD
,10,DURANGO,,,10,HIDALGO,,,REG_RP,PRI,,ADÁN RODRÍGUEZ RAMÍREZ,1,,PRI
,10,DURANGO,,,10,HIDALGO,,,REG_RP,PRI,,MA GERARDA RUBIO CARRILLO,2,,PRI
,10,DURANGO,,,10,HIDALGO,,,REG_RP,PRI,,CARLOS ARREOLA CISNEROS,1,,PRI
,10,DURANGO,,,10,HIDALGO,,,REG_RP,PVEM_PT_MORENA_RSPD,,ROSA AURORA GONZÁLEZ NEVÁREZ,2,,PT
,10,DURANGO,,,11,INDE,,,PRES_MUN,PAN_PRI_PRD,,JUAN JOSÉ CORRAL MIRANDA,1,,PAN
,10,DURANGO,,,11,INDE,,,SIND,PAN_PRI_PRD,,MARÍA BRUNA RUIZ SÁNCHEZ,2,,PRI
,10,DURANGO,,,11,INDE,,,REG_RP,PAN_PRI_PRD,,RICARDO RIVERA FEDERICO,1,,PAN
,10,DURANGO,,,11,INDE,,,REG_RP,PAN_PRI_PRD,,LUCÍA ARREOLA GALVÁN,2,,PAN
,10,DURANGO,,,11,INDE,,,REG_RP,PAN_PRI_PRD,,JOSÉ MANUEL NUÑEZ TERRAZAS,1,,PAN
,10,DURANGO,,,11,INDE,,,REG_RP,PAN_PRI_PRD,,ELVIA TORRES MARTÍNEZ,2,,PRI
,10,DURANGO,,,11,INDE,,,REG_RP,PAN_PRI_PRD,,JOSÉ CONCEPCIÓN BARRON ESCOBEDO,1,,PRI
,10,DURANGO,,,11,INDE,,,REG_RP,PVEM_PT_MORENA_RSPD,,IVETT ENRÍQUEZ BARRÓN,2,,MORENA
,10,DURANGO,,,11,INDE,,,REG_RP,PVEM_PT_MORENA_RSPD,,RODOLFO MARÍN ESCOBEDO,1,,MORENA
,10,DURANGO,,,12,LERDO,,,PRES_MUN,PAN_PRI_PRD,,HOMERO MARTÍNEZ CABRERA,1,,PRI
,10,DURANGO,,,12,LERDO,,,SIND,PAN_PRI_PRD,,ALINA ARLETTE RIVERA QUIÑONES,2,,PAN
,10,DURANGO,,,12,LERDO,,,REG_RP,PAN_PRI_PRD,,JUAN JOSÉ CARRILLO ALDABA,1,,PRI
,10,DURANGO,,,12,LERDO,,,REG_RP,PAN_PRI_PRD,,DAVID ISAI IBARRA GAYTAN,1,,PRI
,10,DURANGO,,,12,LERDO,,,REG_RP,PAN_PRI_PRD,,MARÍA SELENE GALVÁN ROQUE,2,,PRI
,10,DURANGO,,,12,LERDO,,,REG_RP,PAN_PRI_PRD,,MARÍA LUISA GONZÁLEZ LÓPEZ,2,,PRI
,10,DURANGO,,,12,LERDO,,,REG_RP,PAN_PRI_PRD,,JOSÉ DIMAS LÓPEZ GONZÁLEZ,1,,PRI
,10,DURANGO,,,12,LERDO,,,REG_RP,PAN_PRI_PRD,,ANA MARÍA DURÓN PÉREZ,2,,PRI
,10,DURANGO,,,12,LERDO,,,REG_RP,PAN_PRI_PRD,,DOLORES LUÉVANOS MEZA,2,,PRI
,10,DURANGO,,,12,LERDO,,,REG_RP,PVEM_PT_MORENA_RSPD,,GEORGINA SOLORIO GARCÍA,2,,MORENA
,10,DURANGO,,,12,LERDO,,,REG_RP,PVEM_PT_MORENA_RSPD,,YANKO ANTONIO VÁZQUEZ ROMO,1,,MORENA
,10,DURANGO,,,12,LERDO,,,REG_RP,PVEM_PT_MORENA_RSPD,,VIOLETA GUERRERO CASTRO,2,,MORENA
,10,DURANGO,,,12,LERDO,,,REG_RP,PVEM_PT_MORENA_RSPD,,GERARDO MEDRANO MENDOZA,1,,MORENA
,10,DURANGO,,,12,LERDO,,,REG_RP,PVEM_PT_MORENA_RSPD,,FLORA ISELA LEAL MÉNDEZ,2,,MORENA
,10,DURANGO,,,12,LERDO,,,REG_RP,PVEM_PT_MORENA_RSPD,,VIOLETA QUETZAL JACOBO RAMÍREZ,2,,MORENA
,10,DURANGO,,,12,LERDO,,,REG_RP,PAN_PRI_PRD,,RICARDO DÍAZ SEGOVIA,1,,PAN
,10,DURANGO,,,12,LERDO,,,REG_RP,MC,,RAMÓN SAMIR RIVERA GONZÁLEZ,1,,MC
,10,DURANGO,,,13,MAPIMI,,,PRES_MUN,PVEM_PT_MORENA_RSPD,,FERNANDO REVERTE GRANADOS,1,,MORENA
,10,DURANGO,,,13,MAPIMI,,,SIND,PVEM_PT_MORENA_RSPD,,MARÍA TERESA VALDEZ ARREOLA,2,,MORENA
,10,DURANGO,,,13,MAPIMI,,,REG_RP,PVEM_PT_MORENA_RSPD,,CLAUDIA JAQUELINE MAGALLANES VERA,2,,MORENA
,10,DURANGO,,,13,MAPIMI,,,REG_RP,PVEM_PT_MORENA_RSPD,,LÁZARO PRINCE ALMARAZ,1,,MORENA
,10,DURANGO,,,13,MAPIMI,,,REG_RP,PVEM_PT_MORENA_RSPD,,AMELIA CASILLAS MATA,2,,MORENA
,10,DURANGO,,,13,MAPIMI,,,REG_RP,PVEM_PT_MORENA_RSPD,,EBERTH HUMBERTO BARRAZA ARGUIJO,1,,MORENA
,10,DURANGO,,,13,MAPIMI,,,REG_RP,PAN_PRI_PRD,,ROCÍO PEÑA RODRÍGUEZ,2,,PRI
,10,DURANGO,,,13,MAPIMI,,,REG_RP,PAN_PRI_PRD,,VICTOR MANUEL LÓPEZ MIRANDA,1,,PRI
,10,DURANGO,,,13,MAPIMI,,,REG_RP,PAN_PRI_PRD,,CARLOS MANUEL MEDINA SOLTERO,1,,PRI
,10,DURANGO,,,13,MAPIMI,,,REG_RP,MC,,YEIMI GABRIELA ORONA FIERRO,2,,MC
,10,DURANGO,,,13,MAPIMI,,,REG_RP,PAN_PRI_PRD,,JESÚS GERARDDO MAGALLANES BORREGO,1,,PAN
,10,DURANGO,,,14,MEZQUITAL,,,PRES_MUN,PRI,,IVÁN SOTO MENDÍA,1,,PRI
,10,DURANGO,,,14,MEZQUITAL,,,SIND,PRI,,JESSICA DANIELA RODRÍGUEZ MORENO,2,,PRI
,10,DURANGO,,,14,MEZQUITAL,,,REG_RP,PRI,,EUSEBIO MEDRANO DE LA TORRE,1,,PRI
,10,DURANGO,,,14,MEZQUITAL,,,REG_RP,PRI,,VIRGINIA CUMPLIDO DE LA CRUZ,2,,PRI
,10,DURANGO,,,14,MEZQUITAL,,,REG_RP,PRI,,ALBERTO REYES REYES,1,,PRI
,10,DURANGO,,,14,MEZQUITAL,,,REG_RP,PRI,,MARÍA PRISCILA FLORES SOTO,2,,PRI
,10,DURANGO,,,14,MEZQUITAL,,,REG_RP,PRI,,FELICIANO GALINDO RODRÍGUEZ,1,,PRI
,10,DURANGO,,,14,MEZQUITAL,,,REG_RP,PRI,,OFELIA FLORES CERVANTES,2,,PRI
